tanggal,temp_min_c,temp_max_c,temp_avg_c,humidity_avg_percent,precip_mm,sunshine_duration_hours,wind_speed_max_ms,wind_dir_max_deg,wind_speed_avg_ms,wind_dir_common_deg,source_file
2016-11-03,26,32.2,28.9,78,1.5,5,4,300,1,N,laporan_iklim_harian-250525115446.xlsx
2016-12-03,25,32,28.9,74,0,5.5,3,230,1,N,laporan_iklim_harian-250525115446.xlsx
2016-03-14,27,31.8,29.4,79,0,8.4,4,300,2,N,laporan_iklim_harian-250525115446.xlsx
2016-03-15,26,32.6,27.8,84,2.5,1.8,3,340,1,N,laporan_iklim_harian-250525115446.xlsx
2016-03-16,26,32.2,28.5,84,40.9,5.7,4,330,1,N,laporan_iklim_harian-250525115446.xlsx
2016-03-17,26,32.8,29.6,78,5.2,6.4,4,330,2,N,laporan_iklim_harian-250525115446.xlsx
2016-03-18,26,30.4,28.1,83,10.5,5.7,3,300,1,N,laporan_iklim_harian-250525115446.xlsx
2016-03-19,27,32.4,29.3,80,0,0.3,5,30,2,N,laporan_iklim_harian-250525115446.xlsx
2016-03-20,26,31.6,28.3,89,90.8,2,5,330,2,N,laporan_iklim_harian-250525115446.xlsx
2016-03-21,27,31.4,29.1,83,0,2,3,330,1,N,laporan_iklim_harian-250525115446.xlsx
2016-03-23,26,32,28.6,77,5.5,2.6,3,260,2,N,laporan_iklim_harian-250525115446.xlsx
2016-03-24,26,32.4,29,74,0,1.5,4,360,1,N,laporan_iklim_harian-250525115446.xlsx
2016-03-26,25,30.2,27.6,85,8.8,3.7,4,330,1,N,laporan_iklim_harian-250525115446.xlsx
2016-03-27,26,31.2,28.5,79,0.2,3.5,5,320,2,N,laporan_iklim_harian-250525115446.xlsx
2016-03-28,27,32.2,29.2,76,0,9.3,5,310,2,NW,laporan_iklim_harian-250525115446.xlsx
2016-03-29,25,30.8,27.8,83,57,7,4,330,1,N,laporan_iklim_harian-250525115446.xlsx
2016-03-30,26,29.8,28,82,0.4,6.5,3,330,1,N,laporan_iklim_harian-250525115446.xlsx
2016-03-31,27,,27.7,86,6.2,0,3,330,1,N,laporan_iklim_harian-250525115446.xlsx
2016-02-04,26,31.8,28.7,79,0,7,4,340,1,N,laporan_iklim_harian-250525115454.xlsx
2016-03-04,26,33.6,29.4,76,0,7.5,5,330,2,NW,laporan_iklim_harian-250525115454.xlsx
2016-04-04,26,34.6,30.1,72,0,9,3,110,1,N,laporan_iklim_harian-250525115454.xlsx
2016-06-04,26,34.2,29.8,75,,4.4,5,10,2,N,laporan_iklim_harian-250525115454.xlsx
2016-07-04,27,33.6,30.1,75,0,8,4,320,2,S,laporan_iklim_harian-250525115454.xlsx
2016-08-04,26,33,30.1,75,0,7.2,3,300,2,NW,laporan_iklim_harian-250525115454.xlsx
2016-09-04,28,33.8,29.8,74,0,5,5,280,2,N,laporan_iklim_harian-250525115454.xlsx
2016-10-04,26,32.6,29.3,78,3.3,4.2,4,330,2,NW,laporan_iklim_harian-250525115454.xlsx
2016-11-04,27,33.2,29.7,77,0,3,3,340,1,N,laporan_iklim_harian-250525115454.xlsx
2016-12-04,27,31.4,29.1,76,0,6.5,5,310,2,N,laporan_iklim_harian-250525115454.xlsx
2016-04-14,27,33.6,29.5,76,0,4.5,4,270,1,N,laporan_iklim_harian-250525115454.xlsx
2016-04-15,26,32,28.9,81,5.4,6,3,80,1,N,laporan_iklim_harian-250525115454.xlsx
2016-04-16,27,34.6,30,78,,1.2,4,270,2,N,laporan_iklim_harian-250525115454.xlsx
2016-04-17,27,34,28.9,82,0,5.8,5,110,2,N,laporan_iklim_harian-250525115454.xlsx
2016-04-18,25,33.8,29,81,45.4,5,3,60,1,N,laporan_iklim_harian-250525115454.xlsx
2016-04-19,26,33,29.4,80,13.7,5,5,30,2,N,laporan_iklim_harian-250525115454.xlsx
2016-04-20,26,31.4,28.8,79,8,5.8,4,300,1,N,laporan_iklim_harian-250525115454.xlsx
2016-04-21,25,32,27.7,86,124.5,5.2,3,20,1,N,laporan_iklim_harian-250525115454.xlsx
2016-04-22,25,33.4,29.4,77,2,4,5,50,2,E,laporan_iklim_harian-250525115454.xlsx
2016-04-23,27,33.2,30,75,0,7,3,40,2,E,laporan_iklim_harian-250525115454.xlsx
2016-04-24,27,33.4,29.7,74,0,4,4,90,1,N,laporan_iklim_harian-250525115454.xlsx
2016-04-26,27,30,27.7,86,0.7,5.2,3,360,1,N,laporan_iklim_harian-250525115454.xlsx
2016-04-27,27,33.2,29.1,77,1,0,3,90,1,N,laporan_iklim_harian-250525115454.xlsx
2016-04-29,27,34,29.4,75,0,5.7,4,140,1,N,laporan_iklim_harian-250525115454.xlsx
2016-04-30,27,33.2,29.7,76,0,3.5,4,210,1,N,laporan_iklim_harian-250525115454.xlsx
2016-01-05,26,32.4,29.1,80,1.4,3,4,80,2,N,laporan_iklim_harian-250525115503.xlsx
2016-02-05,27,34.4,29.9,74,0,7.6,4,90,1,N,laporan_iklim_harian-250525115503.xlsx
2016-03-05,27,33.6,29.9,77,2.6,3.7,3,50,1,N,laporan_iklim_harian-250525115503.xlsx
2016-04-05,28,33.7,30.3,74,0,6.3,4,90,2,E,laporan_iklim_harian-250525115503.xlsx
2016-05-05,28,29.4,28.2,84,0,6.3,4,320,0,N,laporan_iklim_harian-250525115503.xlsx
2016-06-05,26,32.4,28.8,80,5.8,0,3,320,0,N,laporan_iklim_harian-250525115503.xlsx
2016-07-05,27,32.6,29.4,77,0,4.5,4,200,1,N,laporan_iklim_harian-250525115503.xlsx
2016-08-05,,32.6,28.6,81,0.5,5.6,5,340,1,N,laporan_iklim_harian-250525115503.xlsx
2016-09-05,26,32.4,28.9,80,34.2,,4,310,1,N,laporan_iklim_harian-250525115503.xlsx
2016-10-05,27,34,29.6,76,1,4,3,160,1,N,laporan_iklim_harian-250525115503.xlsx
2016-11-05,27,34.4,30,77,0,6.6,4,170,1,S,laporan_iklim_harian-250525115503.xlsx
2016-12-05,26,34,30,75,0,4.2,4,10,1,N,laporan_iklim_harian-250525115503.xlsx
2016-05-13,27,35.2,30.6,73,1,3,3,120,1,SE,laporan_iklim_harian-250525115503.xlsx
2016-05-14,,33.4,28.9,82,14.5,6.4,4,120,1,N,laporan_iklim_harian-250525115503.xlsx
2016-05-15,27,34.2,30,80,0,1,3,160,1,N,laporan_iklim_harian-250525115503.xlsx
2016-05-16,28,32.6,29.2,80,0,5,3,90,1,N,laporan_iklim_harian-250525115503.xlsx
2016-05-17,27,32.2,29.1,80,4,1.2,3,320,0,N,laporan_iklim_harian-250525115503.xlsx
2016-05-18,27,33.6,29.4,78,0.6,1.5,3,340,2,N,laporan_iklim_harian-250525115503.xlsx
2016-05-19,27,33.2,30.5,75,0,5,4,290,1,N,laporan_iklim_harian-250525115503.xlsx
2016-05-20,26,33.4,30.1,75,0,4.9,3,340,0,N,laporan_iklim_harian-250525115503.xlsx
2016-05-21,26,31.8,27.8,86,53,4.2,4,290,1,N,laporan_iklim_harian-250525115503.xlsx
2016-05-22,26,31.6,28.6,82,5.6,4,4,280,1,N,laporan_iklim_harian-250525115503.xlsx
2016-05-23,,32.4,28.4,85,5.7,,4,20,1,N,laporan_iklim_harian-250525115503.xlsx
2016-05-24,26,32.8,29,83,19.5,4.2,4,60,1,N,laporan_iklim_harian-250525115503.xlsx
2016-05-25,26,34,29.4,77,4.4,6.5,3,90,1,N,laporan_iklim_harian-250525115503.xlsx
2016-05-26,26,32.6,29.3,77,0,5,4,10,1,N,laporan_iklim_harian-250525115503.xlsx
2016-05-27,28,30.8,28.6,84,0,0.4,3,110,1,N,laporan_iklim_harian-250525115503.xlsx
2016-05-29,,30.4,27.1,86,0,3,2,360,0,N,laporan_iklim_harian-250525115503.xlsx
2016-05-30,26,31.4,27.5,85,2.5,0,3,360,0,N,laporan_iklim_harian-250525115503.xlsx
2016-05-31,25,32.6,28.6,78,,,10,0,2,W,laporan_iklim_harian-250525115503.xlsx
2016-02-06,28,34,30,76,0,6.4,4,90,1,E,laporan_iklim_harian-250525115513.xlsx
2016-03-06,26,33.8,29.3,73,0,5.5,3,270,1,N,laporan_iklim_harian-250525115513.xlsx
2016-05-06,27,31.8,28.4,81,0,6.4,4,290,1,N,laporan_iklim_harian-250525115513.xlsx
2016-06-06,26,32.4,28.3,79,0,1,3,310,0,N,laporan_iklim_harian-250525115513.xlsx
2016-07-06,26,34.2,28.9,77,1.6,4,3,100,1,N,laporan_iklim_harian-250525115513.xlsx
2016-09-06,26,32.4,29,77,0,6.5,3,150,1,N,laporan_iklim_harian-250525115513.xlsx
2016-10-06,26,33.2,29,80,31,2,3,80,1,N,laporan_iklim_harian-250525115513.xlsx
2016-11-06,26,34.6,29.3,76,0,6.2,4,10,2,N,laporan_iklim_harian-250525115513.xlsx
2016-12-06,26,33.2,29.1,74,0,6.9,3,350,1,N,laporan_iklim_harian-250525115513.xlsx
2016-06-13,27,33,29.6,75,0,6,2,100,0,N,laporan_iklim_harian-250525115513.xlsx
2016-06-14,27,31.2,28.4,76,0,2.8,3,320,1,N,laporan_iklim_harian-250525115513.xlsx
2016-06-15,27,32,27.7,80,0,0,4,150,2,N,laporan_iklim_harian-250525115513.xlsx
2016-06-16,25,33.8,29.3,73,0,2.2,5,160,2,N,laporan_iklim_harian-250525115513.xlsx
2016-06-17,27,33.2,29.5,77,0.2,5.6,4,80,2,N,laporan_iklim_harian-250525115513.xlsx
2016-06-18,24,30,25,85,57.2,3,3,250,0,N,laporan_iklim_harian-250525115513.xlsx
2016-06-19,23,32,28,78,4.2,0,4,340,1,N,laporan_iklim_harian-250525115513.xlsx
2016-06-20,25,,28.4,78,0,4,3,300,1,N,laporan_iklim_harian-250525115513.xlsx
2016-06-21,26,35,29.5,73,0,1,5,320,1,N,laporan_iklim_harian-250525115513.xlsx
2016-06-22,25,32.6,28.1,80,5.5,4,4,20,1,N,laporan_iklim_harian-250525115513.xlsx
2016-06-23,25,33.4,28.3,78,0.2,3.7,3,320,1,N,laporan_iklim_harian-250525115513.xlsx
2016-06-24,26,32.2,29.2,77,6.4,5.5,6,250,1,N,laporan_iklim_harian-250525115513.xlsx
2016-06-25,24,33.4,27.5,81,59,4,3,320,1,N,laporan_iklim_harian-250525115513.xlsx
2016-06-26,24,32.8,27.9,80,0,5,7,320,2,N,laporan_iklim_harian-250525115513.xlsx
2016-06-27,25,31.6,28.3,77,21,4.6,6,260,1,N,laporan_iklim_harian-250525115513.xlsx
2016-06-28,26,32.2,28.7,74,0,2,5,310,1,N,laporan_iklim_harian-250525115513.xlsx
2016-06-29,26,32.2,28.8,76,0,2.4,4,320,1,N,laporan_iklim_harian-250525115513.xlsx
2016-06-30,25,33,28.8,79,15.8,0.2,3,40,1,N,laporan_iklim_harian-250525115513.xlsx
2016-01-07,25,31.4,28.1,85,3,4.4,4,160,1,N,laporan_iklim_harian-250525115522.xlsx
2016-02-07,26,33.2,29.6,74,,1,3,200,1,N,laporan_iklim_harian-250525115522.xlsx
2016-03-07,26,33,29.1,76,0,4.3,6,270,1,N,laporan_iklim_harian-250525115522.xlsx
2016-04-07,24,33.4,28.4,82,59,4.3,4,80,1,N,laporan_iklim_harian-250525115522.xlsx
2016-05-07,24,33.8,29.2,79,0,5.4,5,160,2,N,laporan_iklim_harian-250525115522.xlsx
2016-06-07,26,34.2,29.1,78,0.5,4.5,4,60,1,N,laporan_iklim_harian-250525115522.xlsx
2016-07-07,25,34.2,29.7,76,0,7.2,5,40,2,N,laporan_iklim_harian-250525115522.xlsx
2016-08-07,25,33.6,28.8,77,0.8,6.7,4,170,1,N,laporan_iklim_harian-250525115522.xlsx
